"ACTIVITY_ID","CASE_NUMBER","ENF_TYPE_CODE","ENF_TYPE_DESC"
"8145","02-2000-9204","16","TSCA 16 Action For Penalty"
"8146","02-2000-9205","16","TSCA 16 Action For Penalty"
"8147","02-2000-9206","16","TSCA 16 Action For Penalty"
"8148","02-2000-9209","16","TSCA 16 Action For Penalty"
"8149","02-2000-9211","16","TSCA 16 Action For Penalty"
"8150","02-2000-9226","16","TSCA 16 Action For Penalty"
"8151","02-2000-9241","16","TSCA 16 Action For Penalty"
"8153","02-2001-0002","PRN","Pre-Referral Negotiation"
"8154","02-2001-0003","CIV","Civil Judicial Action"
"8155","02-2001-0004","CIV","Civil Judicial Action"
"8156","02-2001-0005","CIV","Civil Judicial Action"
"7348","02-2000-2013","106","CERCLA 106 AO For Resp Action/Imm Haz"
"7349","02-2000-2014","106","CERCLA 106 AO For Resp Action/Imm Haz"
"7350","02-2000-2015","122H","CERCLA 122h Agrmt For Cost Recovery"
"7351","02-2000-2016","104E5A","CERCLA 104E5A AO For Access And/Or Info"
"7352","02-2000-2019","122H","CERCLA 122h Agrmt For Cost Recovery"
"7353","02-2000-2020","106","CERCLA 106 AO For Resp Action/Imm Haz"
"7354","02-2000-2021","122H","CERCLA 122h Agrmt For Cost Recovery"
"7355","02-2000-2022","122H","CERCLA 122h Agrmt For Cost Recovery"
"7356","02-2000-2023","122H","CERCLA 122h Agrmt For Cost Recovery"
"7357","02-2000-2030","122H","CERCLA 122h Agrmt For Cost Recovery"
"7358","02-2000-2033","106","CERCLA 106 AO For Resp Action/Imm Haz"
"7359","02-2000-2036","122/104","CERCLA 122A/104A Agrmt For RI/FS"
"7360","02-2000-2037","106","CERCLA 106 AO For Resp Action/Imm Haz"
"7361","02-2000-2338","122H","CERCLA 122h Agrmt For Cost Recovery"
"7362","02-2000-3002","309A","CWA 309A AO For Compliance"
"7363","02-2000-3003","309A","CWA 309A AO For Compliance"
"7364","02-2000-3004","309A","CWA 309A AO For Compliance"
"7365","02-2000-3005","309A","CWA 309A AO For Compliance"
"7366","02-2000-3006","309A","CWA 309A AO For Compliance"
"7367","02-2000-3007","309A","CWA 309A AO For Compliance"
"7368","02-2000-3008","309A","CWA 309A AO For Compliance"
"7369","02-2000-3009","309A","CWA 309A AO For Compliance"
"7370","02-2000-3010","309A","CWA 309A AO For Compliance"
"7371","02-2000-3011","309A","CWA 309A AO For Compliance"
"7372","02-2000-3012","309A","CWA 309A AO For Compliance"
"7373","02-2000-3013","309A","CWA 309A AO For Compliance"
"7374","02-2000-3014","309A","CWA 309A AO For Compliance"
"7375","02-2000-3015","309A","CWA 309A AO For Compliance"
"7376","02-2000-3016","309A","CWA 309A AO For Compliance"
"7377","02-2000-3017","309A","CWA 309A AO For Compliance"
"7378","02-2000-3018","309A","CWA 309A AO For Compliance"
"7379","02-2000-3019","309A","CWA 309A AO For Compliance"
"7380","02-2000-3020","309A","CWA 309A AO For Compliance"
"7381","02-2000-3021","309A","CWA 309A AO For Compliance"
"7382","02-2000-3022","309A","CWA 309A AO For Compliance"
"7383","02-2000-3023","309A","CWA 309A AO For Compliance"
"7384","02-2000-3024","309A","CWA 309A AO For Compliance"
"7385","02-2000-3025","309A","CWA 309A AO For Compliance"
"7386","02-2000-3026","309A","CWA 309A AO For Compliance"
"7387","02-2000-3027","309A","CWA 309A AO For Compliance"
"7388","02-2000-3028","309A","CWA 309A AO For Compliance"
"7389","02-2000-3029","309A","CWA 309A AO For Compliance"
"7390","02-2000-3030","309A","CWA 309A AO For Compliance"
"7391","02-2000-3031","309A","CWA 309A AO For Compliance"
"7392","02-2000-3032","309A","CWA 309A AO For Compliance"
"7393","02-2000-3033","309A","CWA 309A AO For Compliance"
"7394","02-2000-3034","309A","CWA 309A AO For Compliance"
"7395","02-2000-3035","309A","CWA 309A AO For Compliance"
"7396","02-2000-3036","309A","CWA 309A AO For Compliance"
"7397","02-2000-3037","309A","CWA 309A AO For Compliance"
"7398","02-2000-3038","309A","CWA 309A AO For Compliance"
"7399","02-2000-3039","309A","CWA 309A AO For Compliance"
"7400","02-2000-3040","309A","CWA 309A AO For Compliance"
"7401","02-2000-3041","309A","CWA 309A AO For Compliance"
"7402","02-2000-3042","309A","CWA 309A AO For Compliance"
"7403","02-2000-3043","309A","CWA 309A AO For Compliance"
"7404","02-2000-3044","309A","CWA 309A AO For Compliance"
"7405","02-2000-3045","309A","CWA 309A AO For Compliance"
"7406","02-2000-3046","309A","CWA 309A AO For Compliance"
"7407","02-2000-3047","309A","CWA 309A AO For Compliance"
"7408","02-2000-3048","309A","CWA 309A AO For Compliance"
"7409","02-2000-3049","309A","CWA 309A AO For Compliance"
"7410","02-2000-3050","309A","CWA 309A AO For Compliance"
"7411","02-2000-3051","309A","CWA 309A AO For Compliance"
"7412","02-2000-3052","309A","CWA 309A AO For Compliance"
"7413","02-2000-3053","309A","CWA 309A AO For Compliance"
"7414","02-2000-3054","309A","CWA 309A AO For Compliance"
"7415","02-2000-3055","309A","CWA 309A AO For Compliance"
"7416","02-2000-3056","309A","CWA 309A AO For Compliance"
"7417","02-2000-3057","309A","CWA 309A AO For Compliance"
"7418","02-2000-3058","309A","CWA 309A AO For Compliance"
"7419","02-2000-3059","309A","CWA 309A AO For Compliance"
"7420","02-2000-3061","309A","CWA 309A AO For Compliance"
"7421","02-2000-3062","309A","CWA 309A AO For Compliance"
"7422","02-2000-3064","309A","CWA 309A AO For Compliance"
"7423","02-2000-3065","309A","CWA 309A AO For Compliance"
"7424","02-2000-3066","309A","CWA 309A AO For Compliance"
"7425","02-2000-3067","309A","CWA 309A AO For Compliance"
"7426","02-2000-3068","309A","CWA 309A AO For Compliance"
"7427","02-2000-3069","309A","CWA 309A AO For Compliance"
"7428","02-2000-3070","309A","CWA 309A AO For Compliance"
"7429","02-2000-3071","309A","CWA 309A AO For Compliance"
"7430","02-2000-3072","309A","CWA 309A AO For Compliance"
"7431","02-2000-3073","309A","CWA 309A AO For Compliance"
"7432","02-2000-3074","309A","CWA 309A AO For Compliance"
"7433","02-2000-3075","309A","CWA 309A AO For Compliance"
"7434","02-2000-3076","309A","CWA 309A AO For Compliance"
"7435","02-2000-3077","309A","CWA 309A AO For Compliance"
"7436","02-2000-3078","309A","CWA 309A AO For Compliance"
"7437","02-2000-3080","309A","CWA 309A AO For Compliance"
"7438","02-2000-3081","309A","CWA 309A AO For Compliance"
"7439","02-2000-3082","309A","CWA 309A AO For Compliance"
"7440","02-2000-3083","309A","CWA 309A AO For Compliance"
"7441","02-2000-3084","309A","CWA 309A AO For Compliance"
"7442","02-2000-3086","309A","CWA 309A AO For Compliance"
"7443","02-2000-3088","309A","CWA 309A AO For Compliance"
"7444","02-2000-3090","309A","CWA 309A AO For Compliance"
"7445","02-2000-3091","309A","CWA 309A AO For Compliance"
"7446","02-2000-3093","309A","CWA 309A AO For Compliance"
"7447","02-2000-3095","309A","CWA 309A AO For Compliance"
"7448","02-2000-3097","309A","CWA 309A AO For Compliance"
"7449","02-2000-3098","309A","CWA 309A AO For Compliance"
"7450","02-2000-3099","309A","CWA 309A AO For Compliance"
"7451","02-2000-3100","309A","CWA 309A AO For Compliance"
"7452","02-2000-3101","309A","CWA 309A AO For Compliance"
"7453","02-2000-3102","309A","CWA 309A AO For Compliance"
"7454","02-2000-3103","309A","CWA 309A AO For Compliance"
"7455","02-2000-3104","309A","CWA 309A AO For Compliance"
"7456","02-2000-3105","309A","CWA 309A AO For Compliance"
"7457","02-2000-3106","309A","CWA 309A AO For Compliance"
"7458","02-2000-3107","309A","CWA 309A AO For Compliance"
"7459","02-2000-3108","309A","CWA 309A AO For Compliance"
"7460","02-2000-3109","309A","CWA 309A AO For Compliance"
"7461","02-2000-3110","309A","CWA 309A AO For Compliance"
"7462","02-2000-3111","309A","CWA 309A AO For Compliance"
"7463","02-2000-3112","309A","CWA 309A AO For Compliance"
"7464","02-2000-3113","309A","CWA 309A AO For Compliance"
"7465","02-2000-3114","309A","CWA 309A AO For Compliance"
"7466","02-2000-3115","309A","CWA 309A AO For Compliance"
"7467","02-2000-3116","309A","CWA 309A AO For Compliance"
"7468","02-2000-3117","309A","CWA 309A AO For Compliance"
"7469","02-2000-3118","309A","CWA 309A AO For Compliance"
"7470","02-2000-3119","309A","CWA 309A AO For Compliance"
"7471","02-2000-3120","309A","CWA 309A AO For Compliance"
"7472","02-2000-3300","309G2A","CWA 309G2A AO For Class I Penalties"
"7473","02-2000-3301","309G2A","CWA 309G2A AO For Class I Penalties"
"7474","02-2000-3302","309G2A","CWA 309G2A AO For Class I Penalties"
"7475","02-2000-3303","309G2A","CWA 309G2A AO For Class I Penalties"
"7476","02-2000-3304","309G2A","CWA 309G2A AO For Class I Penalties"
"7477","02-2000-3305","309G2A","CWA 309G2A AO For Class I Penalties"
"7478","02-2000-3306","309G2A","CWA 309G2A AO For Class I Penalties"
"7479","02-2000-3307","309G2A","CWA 309G2A AO For Class I Penalties"
"7480","02-2000-3308","309G2A","CWA 309G2A AO For Class I Penalties"
"7481","02-2000-3309","309G2A","CWA 309G2A AO For Class I Penalties"
"7482","02-2000-3310","309G2A","CWA 309G2A AO For Class I Penalties"
"7483","02-2000-3312","309G2A","CWA 309G2A AO For Class I Penalties"
"7484","02-2000-3313","309G2A","CWA 309G2A AO For Class I Penalties"
"7485","02-2000-3314","309G2A","CWA 309G2A AO For Class I Penalties"
"7486","02-2000-3315","309G2A","CWA 309G2A AO For Class I Penalties"
"7487","02-2000-3316","309G2A","CWA 309G2A AO For Class I Penalties"
"7488","02-2000-3317","309G2A","CWA 309G2A AO For Class I Penalties"
"7489","02-2000-3318","309G2A","CWA 309G2A AO For Class I Penalties"
"7490","02-2000-3319","309G2A","CWA 309G2A AO For Class I Penalties"
"7491","02-2000-3320","309G2A","CWA 309G2A AO For Class I Penalties"
"7492","02-2000-3324","309G2A","CWA 309G2A AO For Class I Penalties"
"7493","02-2000-3400","309G2B","CWA 309G2B AO For Class II Penalties"
"7494","02-2000-3401","309G2B","CWA 309G2B AO For Class II Penalties"
"7495","02-2000-3402","309G2B","CWA 309G2B AO For Class II Penalties"
"7496","02-2000-3403","309G2B","CWA 309G2B AO For Class II Penalties"
"7497","02-2000-3404","309G2B","CWA 309G2B AO For Class II Penalties"
"7498","02-2000-3405","309G2B","CWA 309G2B AO For Class II Penalties"
"7499","02-2000-3407","309G2B","CWA 309G2B AO For Class II Penalties"
"7500","02-2000-3408","309G2B","CWA 309G2B AO For Class II Penalties"
"7501","02-2000-3409","309G2B","CWA 309G2B AO For Class II Penalties"
"7502","02-2000-3412","309G2B","CWA 309G2B AO For Class II Penalties"
"7503","02-2000-3413","309G2B","CWA 309G2B AO For Class II Penalties"
"7504","02-2000-3500","309A","CWA 309A AO For Compliance"
"7505","02-2000-3501","309A","CWA 309A AO For Compliance"
"7506","02-2000-3502","309A","CWA 309A AO For Compliance"
"7507","02-2000-3503","309A","CWA 309A AO For Compliance"
"7508","02-2000-3504","309A","CWA 309A AO For Compliance"
"7509","02-2000-3505","309A","CWA 309A AO For Compliance"
"7510","02-2000-3507","309A","CWA 309A AO For Compliance"
"7511","02-2000-3602","309G2A","CWA 309G2A AO For Class I Penalties"
"7512","02-2000-3604","309G2A","CWA 309G2A AO For Class I Penalties"
"7513","02-2000-3605","309G2A","CWA 309G2A AO For Class I Penalties"
"7514","02-2000-3800","311B","CWA 311B AO For Compliance, Penalties (Old)"
"7515","02-2000-3801","311B6B1","CWA 311B6B1 AO For Class I Penalty"
"7516","02-2000-3802","311B6B2","CWA 311B6B2 AO For Class II Penalty"
"7517","02-2000-3803","311B","CWA 311B AO For Compliance, Penalties (Old)"
"7518","02-2000-3804","311B","CWA 311B AO For Compliance, Penalties (Old)"
"7519","02-2000-4001","325","EPCRA 325 Action For Penalty"
"7520","02-2000-4002","325","EPCRA 325 Action For Penalty"
"7521","02-2000-4003","325","EPCRA 325 Action For Penalty"
"7522","02-2000-4005","325","EPCRA 325 Action For Penalty"
"7523","02-2000-4006","325","EPCRA 325 Action For Penalty"
"7524","02-2000-4016","325","EPCRA 325 Action For Penalty"
"7525","02-2000-4101","325","EPCRA 325 Action For Penalty"
"7526","02-2000-4102","325","EPCRA 325 Action For Penalty"
"7527","02-2000-4105","325","EPCRA 325 Action For Penalty"
"7528","02-2000-4107","325","EPCRA 325 Action For Penalty"
"7529","02-2000-4109","325","EPCRA 325 Action For Penalty"
"7530","02-2000-4110","325","EPCRA 325 Action For Penalty"
"7531","02-2000-4202","325","EPCRA 325 Action For Penalty"
"7532","02-2000-4203","325","EPCRA 325 Action For Penalty"
"7533","02-2000-4204","325","EPCRA 325 Action For Penalty"
"7534","02-2000-4205","325","EPCRA 325 Action For Penalty"
"7535","02-2000-4206","325","EPCRA 325 Action For Penalty"
"7536","02-2000-4207","325","EPCRA 325 Action For Penalty"
"7537","02-2000-4209","325","EPCRA 325 Action For Penalty"
"7538","02-2000-4212","325","EPCRA 325 Action For Penalty"
"7539","02-2000-4213","325","EPCRA 325 Action For Penalty"
"7540","02-2000-4301","325","EPCRA 325 Action For Penalty"
"7541","02-2000-4303","325","EPCRA 325 Action For Penalty"
"7542","02-2000-4361","325","EPCRA 325 Action For Penalty"
"7543","02-2000-5101","14A","FIFRA 14A Action For Penalty"
"7544","02-2000-5105","14A","FIFRA 14A Action For Penalty"
"7545","02-2000-5108","14A","FIFRA 14A Action For Penalty"
"7546","02-2000-5109","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7547","02-2000-5112","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7548","02-2000-5114","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7549","02-2000-5116","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7550","02-2000-5118","14A","FIFRA 14A Action For Penalty"
"7551","02-2000-5202","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7552","02-2000-5302","14","FIFRA 14 AO For Comp And Penalties (Old)"
"7553","02-2000-7101","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7554","02-2000-7102","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7555","02-2000-7103","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7556","02-2000-7104","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7557","02-2000-7106","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7558","02-2000-7107","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7559","02-2000-7108","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7560","02-2000-7109","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7561","02-2000-7110","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7562","02-2000-7111","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"7563","02-2000-7301","3008H","RCRA 3008H AO For Corrective Action"
"7564","02-2000-7302","7003","RCRA 7003 AO For Imminent Hazard"
"7565","02-2000-7303","7003","RCRA 7003 AO For Imminent Hazard"
"7566","02-2000-7501","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7567","02-2000-7502","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7568","02-2000-7503","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7569","02-2000-7504","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7570","02-2000-7505","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7571","02-2000-7506","9006","RCRA 9006 AO For Comp And/Or Pen (UST)"
"7572","02-2000-7901","9006FC","RCRA 9006 Field Citation (UST)"
"7573","02-2000-7902","9006FC","RCRA 9006 Field Citation (UST)"
"7574","02-2000-7903","9006FC","RCRA 9006 Field Citation (UST)"
"7575","02-2000-7904","9006FC","RCRA 9006 Field Citation (UST)"
"7576","02-2000-7905","9006FC","RCRA 9006 Field Citation (UST)"
"7577","02-2000-7906","9006FC","RCRA 9006 Field Citation (UST)"
"7578","02-2000-7907","9006FC","RCRA 9006 Field Citation (UST)"
"7579","02-2000-7908","9006FC","RCRA 9006 Field Citation (UST)"
"7580","02-2000-7909","9006FC","RCRA 9006 Field Citation (UST)"
"7581","02-2000-7910","9006FC","RCRA 9006 Field Citation (UST)"
"7582","02-2000-7911","9006FC","RCRA 9006 Field Citation (UST)"
"7583","02-2000-7912","9006FC","RCRA 9006 Field Citation (UST)"
"7584","02-2000-7913","9006FC","RCRA 9006 Field Citation (UST)"
"7585","02-2000-7914","9006FC","RCRA 9006 Field Citation (UST)"
"7586","02-2000-7915","9006FC","RCRA 9006 Field Citation (UST)"
"7587","02-2000-7916","9006FC","RCRA 9006 Field Citation (UST)"
"7588","02-2000-7917","9006FC","RCRA 9006 Field Citation (UST)"
"7589","02-2000-7918","9006FC","RCRA 9006 Field Citation (UST)"
"7590","02-2000-7919","9006FC","RCRA 9006 Field Citation (UST)"
"7591","02-2000-7920","9006FC","RCRA 9006 Field Citation (UST)"
"7592","02-2000-7921","9006FC","RCRA 9006 Field Citation (UST)"
"7593","02-2000-8001","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7594","02-2000-8002","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7595","02-2000-8003","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7596","02-2000-8004","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7597","02-2000-8005","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7598","02-2000-8006","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7599","02-2000-8007","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7600","02-2000-8008","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7601","02-2000-8009","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7602","02-2000-8010","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7603","02-2000-8011","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7604","02-2000-8012","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7605","02-2000-8013","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7606","02-2000-8014","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7607","02-2000-8015","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7608","02-2000-8016","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7609","02-2000-8017","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7610","02-2000-8018","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7611","02-2000-8019","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7612","02-2000-8020","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7613","02-2000-8021","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7614","02-2000-8022","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7615","02-2000-8023","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7616","02-2000-8024","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7617","02-2000-8025","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7618","02-2000-8026","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7619","02-2000-8027","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7620","02-2000-8028","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7621","02-2000-8029","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7622","02-2000-8030","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7623","02-2000-8031","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7624","02-2000-8032","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7625","02-2000-8033","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7626","02-2000-8034","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7627","02-2000-8035","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7628","02-2000-8036","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7629","02-2000-8037","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7630","02-2000-8038","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7631","02-2000-8039","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7632","02-2000-8040","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7633","02-2000-8041","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7634","02-2000-8042","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7635","02-2000-8043","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7636","02-2000-8044","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7637","02-2000-8045","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7638","02-2000-8046","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7639","02-2000-8047","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7640","02-2000-8048","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7641","02-2000-8049","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7642","02-2000-8050","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7643","02-2000-8051","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7644","02-2000-8052","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7645","02-2000-8053","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7646","02-2000-8054","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7647","02-2000-8055","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7648","02-2000-8056","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7649","02-2000-8057","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7650","02-2000-8058","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7651","02-2000-8059","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7652","02-2000-8060","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7653","02-2000-8061","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7654","02-2000-8062","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7655","02-2000-8063","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7656","02-2000-8064","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7657","02-2000-8065","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7658","02-2000-8066","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7659","02-2000-8067","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7660","02-2000-8068","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7661","02-2000-8069","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7662","02-2000-8070","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7663","02-2000-8071","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7664","02-2000-8072","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7665","02-2000-8073","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7666","02-2000-8074","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7667","02-2000-8075","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7668","02-2000-8076","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7669","02-2000-8077","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7670","02-2000-8078","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7671","02-2000-8079","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7672","02-2000-8080","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7673","02-2000-8081","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7674","02-2000-8082","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"7675","02-2000-8083","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
